ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),WindChill(F),Humidity(%),Pressure(in),Visibility(mi),WindDir,WindSpeed(mph),Precipitation(in),Weather_Event,Weather_Conditions
C-7493879,0,40.730579,-73.986237,2022-04-06 16:20:00+00:00,2022-04-06 17:01:50+00:00,1.1399999856948853,0.0,2.0,Moderate,Delays of two minutes on 2nd Ave Southbound between 26th St and 11th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10003-5786,US/Eastern,KJRB,2022-04-06T12:30:00.000-04:00,49.0,44.0,90.0,29.67,5.0,E,13.0,0.0,,Light Rain
C-22759408,1,40.745373,-73.970467,2022-02-12 22:50:00+00:00,2022-02-12 23:59:15+00:00,2.5199999809265137,1.0,2.0,Fast,Delays of two minutes and delays easing on Fdr Dr Northbound between Exit 5 Houston St and Exit 9 42nd St. Average speed 20 mph.,FDR Dr,New York,New York,NY,US,10016,US/Eastern,KNYC,2022-02-12T17:51:00.000-05:00,52.0,52.0,35.0,29.92,10.0,W,9.0,0.0,,Fair
C-12335281,1,40.752007,-73.981972,2022-02-07 20:22:00+00:00,2022-02-07 21:06:19+00:00,5.320000171661377,6.0,14.0,Slow,Severe delays of 14 minutes on 5th Ave Southbound between 105th St and 39th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10018-2794,US/Eastern,KNYC,2022-02-07T15:24:00.000-05:00,37.0,33.0,93.0,30.06,0.75,VAR,5.0,0.01,,Light Rain
C-11999604,0,40.731831,-73.996651,2022-09-01 18:50:00+00:00,2022-09-01 19:31:46+00:00,1.0499999523162842,0.0,2.0,Slow,Delays of two minutes on 5th Ave Southbound between 20th St and Washington Sq. Average speed ten mph.,5th Ave,New York,New York,NY,US,10011-8800,US/Eastern,KNYC,2022-09-01T14:51:00.000-04:00,85.0,85.0,23.0,29.82,10.0,CALM,0.0,0.0,,Fair
C-24238547,0,40.78289,-73.944992,2022-07-20 11:03:00+00:00,2022-07-20 12:21:42+00:00,1.7400000095367432,4.0,4.0,Slow,Delays of four minutes and delays easing on 1st Ave Northbound between 74th St and 96th St. Average speed ten mph.,1st Ave,New York,New York,NY,US,10128-3806,US/Eastern,KNYC,2022-07-20T06:51:00.000-04:00,79.0,79.0,62.0,29.7,10.0,VAR,3.0,0.0,,Fair
C-5189012,1,40.845634,-73.929314,2022-07-06 19:04:00+00:00,2022-07-06 19:45:06+00:00,1.3400000333786009,1.0,1.0,Moderate,Delays of one minute on I-95 Cross Bronx Expy Northbound between Exit 1 NY-9A Henry Hudson Pkwy Exits 14 15 and Exits 1C-D 1D-C-B I-87 Exits 7 7N-S. Average speed 15 mph.,Alexander Hamilton Brg E,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-07-06T14:51:00.000-04:00,82.0,82.0,51.0,29.77,10.0,W,10.0,0.0,,Cloudy
C-5216245,1,40.761486,-74.001503,2022-07-01 16:24:00+00:00,2022-07-01 17:49:10+00:00,0.8899999856948853,1.0,2.0,Slow,Delays of two minutes and delays increasing on 12th Ave Northbound in Hells Kitchen. Average speed ten mph.,12th Ave,New York,New York,NY,US,10036-1002,US/Eastern,KNYC,2022-07-01T12:51:00.000-04:00,88.0,88.0,53.0,29.92,8.0,CALM,0.0,0.0,,Fair
C-12339313,0,40.801449,-73.934517,2022-02-07 12:52:00+00:00,2022-02-07 13:32:17+00:00,0.9100000262260436,1.0,4.0,Slow,Delays of four minutes on 19 Southbound between Harlem River Dr and 2nd Ave. Average speed five mph.,E 123rd St,New York,New York,NY,US,10035-2021,US/Eastern,KNYC,2022-02-07T07:51:00.000-05:00,33.0,33.0,82.0,30.27,9.0,VAR,3.0,0.0,,Cloudy
C-194577,0,40.779533,-73.953468,2022-08-11 21:29:00+00:00,2022-08-11 22:11:05+00:00,1.4800000190734863,0.0,2.0,Moderate,Delays of two minutes on 3rd Ave Northbound between 70th St and 88th St. Average speed ten mph.,E 87th St,New York,New York,NY,US,10028,US/Eastern,KNYC,2022-08-11T17:51:00.000-04:00,87.0,87.0,31.0,29.74,10.0,CALM,0.0,0.0,,Fair
C-6968227,1,40.75935,-73.960091,2022-02-28 13:15:00+00:00,2022-02-28 14:31:20+00:00,1.7300000190734863,6.0,7.0,Slow,Delays of seven minutes on Ed Koch Queensboro Brg-Upper Level Westbound between Thomson Ave and 62nd St. Average speed five mph.,Ed Koch Queensboro Brg W,New York,New York,NY,US,10022,US/Eastern,KNYC,2022-02-28T07:51:00.000-05:00,26.0,21.0,39.0,30.15,10.0,VAR,5.0,0.0,,Fair
C-22559307,0,40.79858,-73.933533,2022-08-19 21:10:00+00:00,2022-08-19 21:51:03+00:00,1.149999976158142,2.0,4.0,Slow,Delays of four minutes on 1st Ave Northbound between 106th St and 120th St. Average speed five mph.,1st Ave,New York,New York,NY,US,10035-3604,US/Eastern,KNYC,2022-08-19T16:51:00.000-04:00,84.0,84.0,41.0,29.96,10.0,VAR,3.0,0.0,,Fair
C-12324642,0,40.787956,-73.971138,2022-02-08 15:37:00+00:00,2022-02-08 16:27:15+00:00,0.7900000214576721,1.0,2.0,Slow,Delays of two minutes and delays easing on Columbus Ave Southbound between 98th St and 88th St. Average speed five mph.,Columbus Ave,New York,New York,NY,US,10024-1903,US/Eastern,KNYC,2022-02-08T10:51:00.000-05:00,41.0,36.0,65.0,29.82,10.0,VAR,7.0,0.0,,Fair
C-30949077,0,40.794296,-73.9702,2022-04-01 18:30:00+00:00,2022-04-01 19:34:43+00:00,1.9600000381469729,1.0,4.0,Slow,Delays of four minutes and delays increasing on Amsterdam Ave Northbound between 73rd St and 97th St. Average speed ten mph.,Amsterdam Ave,New York,New York,NY,US,10025-5701,US/Eastern,KNYC,2022-04-01T14:51:00.000-04:00,54.0,54.0,35.0,29.48,10.0,WSW,15.0,0.0,,Mostly Cloudy
C-7693423,0,40.761776,-73.966415,2022-05-03 18:40:00+00:00,2022-05-03 19:25:31+00:00,0.8600000143051147,1.0,2.0,Slow,Delays of two minutes on 3rd Ave Northbound between 49th St and 60th St. Average speed five mph.,E 59th St,New York,New York,NY,US,10022-1495,US/Eastern,KNYC,2022-05-03T14:51:00.000-04:00,62.0,62.0,56.0,30.06,10.0,ENE,9.0,0.0,,Fair
C-7864020,0,40.752426,-73.973236,2022-08-16 17:16:00+00:00,2022-08-16 18:02:44+00:00,1.950000047683716,0.0,3.0,Slow,Delays of three minutes and delays increasing on 3rd Ave Northbound between 21st St and 45th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10017-4013,US/Eastern,KNYC,2022-08-16T12:51:00.000-04:00,81.0,81.0,38.0,29.93,10.0,ENE,9.0,0.0,,Fair
C-26200819,0,40.76342,-73.965172,2022-08-01 15:00:00+00:00,2022-08-01 15:40:43+00:00,1.1699999570846558,0.0,2.0,Slow,Delays of two minutes on 3rd Ave Northbound between 47th St and 62nd St. Average speed ten mph.,E 62nd St,New York,New York,NY,US,10065-7685,US/Eastern,KNYC,2022-08-01T11:01:00.000-04:00,69.0,69.0,93.0,29.89,2.0,CALM,0.0,0.0,,Fog
C-11435064,0,40.765541,-73.97625699999998,2022-06-26 01:14:00+00:00,2022-06-26 02:37:19+00:00,2.049999952316284,1.0,4.0,Slow,Delays of four minutes and delays increasing on 6th Ave Northbound between Broadway and Central Park. Average speed ten mph.,Center Dr,New York,New York,NY,US,10023,US/Eastern,KNYC,2022-06-25T20:51:00.000-04:00,79.0,79.0,58.0,29.99,10.0,CALM,0.0,0.0,,Fair
C-28525304,2,40.737209,-73.97464000000002,2022-05-19 12:13:00+00:00,2022-05-19 13:18:23+00:00,3.0899999141693115,8.0,8.0,Slow,Delays of eight minutes and delays easing on Fdr Dr Southbound between Exit 12 63rd St and Exit 7 25th St. Average speed ten mph.,FDR Dr S,New York,New York,NY,US,10016,US/Eastern,KNYC,2022-05-19T08:26:00.000-04:00,55.0,55.0,93.0,29.69,2.0,CALM,0.0,0.01,,Light Rain
C-22751030,1,40.775681,-73.964691,2022-02-14 12:44:00+00:00,2022-02-14 13:55:18+00:00,1.9600000381469729,3.0,6.0,Slow,Delays of six minutes on 5th Ave Southbound between 101st St and 77th St. Average speed five mph.,5th Ave,New York,New York,NY,US,10075-1714,US/Eastern,KNYC,2022-02-14T07:51:00.000-05:00,16.0,6.0,49.0,30.0,10.0,VAR,7.0,0.0,,Fair
C-9134501,0,40.745071,-73.97258000000002,2022-04-21 18:38:00+00:00,2022-04-21 19:20:22+00:00,1.399999976158142,0.0,2.0,Slow,Delays of two minutes on 1st Ave Northbound between Stuyvesant Loop and 36th St. Average speed ten mph.,1st Ave,New York,New York,NY,US,10016-3756,US/Eastern,KNYC,2022-04-21T14:51:00.000-04:00,56.0,,42.0,30.31,10.0,,,0.0,,Fair
C-9100307,0,40.775005,-73.965172,2022-04-25 17:28:00+00:00,2022-04-25 18:09:24+00:00,2.2300000190734863,0.0,4.0,Slow,Delays of four minutes on 5th Ave Southbound between 103rd St and 75th St. Average speed ten mph.,E 76th St,New York,New York,NY,US,10021-1702,US/Eastern,KNYC,2022-04-25T13:51:00.000-04:00,58.0,58.0,39.0,30.18,10.0,ENE,9.0,0.0,,Cloudy
C-7478208,1,40.76054,-73.964401,2022-04-07 16:42:00+00:00,2022-04-07 18:25:46+00:00,2.8399999141693115,0.0,7.0,Slow,Delays of seven minutes and delays easing on 2nd Ave Southbound between 93rd St and 58th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10022-1238,US/Eastern,KNYC,2022-04-07T12:51:00.000-04:00,48.0,43.0,93.0,29.68,1.0,E,10.0,0.08,,Rain
C-197994,0,40.76749,-73.95931999999998,2022-08-11 16:55:00+00:00,2022-08-11 17:51:43+00:00,2.220000028610229,0.0,4.0,Slow,Delays of four minutes and delays easing on 2nd Ave Southbound between 97th St and 70th St. Average speed ten mph.,E 70th St,New York,New York,NY,US,10021-8601,US/Eastern,KNYC,2022-08-11T12:51:00.000-04:00,84.0,84.0,46.0,29.8,10.0,CALM,0.0,0.0,,Fair
C-30717395,0,40.733345,-73.984222,2022-01-21 16:22:00+00:00,2022-01-21 17:03:15+00:00,1.0199999809265137,0.0,1.0,Slow,Delays of one minute on 2nd Ave Southbound between 28th St and 15th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10003,US/Eastern,KJRB,2022-01-21T11:51:00.000-05:00,19.0,7.0,42.0,30.45,10.0,ENE,10.0,0.0,,Fair
C-22736529,0,40.800182,-73.932365,2022-02-15 13:35:00+00:00,2022-02-15 14:16:22+00:00,1.4099999666213991,2.0,2.0,Slow,Delays of two minutes on 1st Ave Northbound between 1st Ave and Paladino Ave. Average speed ten mph.,1st Ave,New York,New York,NY,US,10035-3422,US/Eastern,KNYC,2022-02-15T08:51:00.000-05:00,19.0,19.0,46.0,30.53,10.0,CALM,0.0,0.0,,Fair
C-2937879,0,40.799793,-73.932648,2022-02-01 20:16:00+00:00,2022-02-01 20:57:23+00:00,1.0599999427795408,0.0,2.0,Slow,Delays of two minutes on 1st Ave Northbound between 109th St and Paladino Ave. Average speed ten mph.,1st Ave,New York,New York,NY,US,10035-3422,US/Eastern,KNYC,2022-02-01T14:51:00.000-05:00,35.0,35.0,54.0,30.41,10.0,VAR,3.0,0.0,,Fair
C-7503718,1,40.718784,-73.974876,2022-04-05 12:41:00+00:00,2022-04-05 13:22:47+00:00,1.4299999475479126,1.0,2.0,Moderate,Delays of two minutes on Fdr Dr Northbound between Exit 2 Robert F Wagner Sr Pl and Exit 7. Average speed 15 mph.,E Houston St,New York,New York,NY,US,10002,US/Eastern,KJRB,2022-04-05T08:51:00.000-04:00,50.0,50.0,44.0,29.98,10.0,VAR,3.0,0.0,,Mostly Cloudy
C-25139855,0,40.803246,-73.936142,2022-03-10 20:01:00+00:00,2022-03-10 20:43:34+00:00,0.9300000071525574,1.0,2.0,Slow,Delays of two minutes on 3rd Ave Northbound between 3rd Ave and 125th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10035-1709,US/Eastern,KNYC,2022-03-10T14:51:00.000-05:00,49.0,49.0,39.0,30.03,10.0,CALM,0.0,0.0,,Fair
C-6193787,2,40.847939,-73.945213,2022-07-29 18:18:00+00:00,2022-07-29 20:01:09+00:00,4.46999979019165,11.0,18.0,Slow,Severe delays of 18 minutes and delays increasing on RT-9A Southbound between NY-9A Henry Hudson Pkwy and I-95 George Washington Bridge. Average speed ten mph.,Henry Hudson Pkwy,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-07-29T13:51:00.000-04:00,82.0,82.0,54.0,29.83,10.0,VAR,3.0,0.0,,Partly Cloudy
C-7850479,1,40.75666,-73.978569,2022-08-17 14:45:00+00:00,2022-08-17 15:37:46+00:00,2.259999990463257,0.0,5.0,Slow,Delays of five minutes and delays increasing on 5th Ave Southbound between 75th St and 47th St. Average speed ten mph.,5th Ave,New York,New York,NY,US,10017-2412,US/Eastern,KNYC,2022-08-17T10:51:00.000-04:00,73.0,73.0,49.0,29.94,10.0,CALM,0.0,0.0,,Cloudy
C-15293004,0,40.761776,-73.966415,2022-04-18 19:16:00+00:00,2022-04-18 19:58:06+00:00,0.9800000190734864,1.0,3.0,Slow,Delays of three minutes on 3rd Ave Northbound between 47th St and 60th St. Average speed five mph.,E 59th St,New York,New York,NY,US,10022-1495,US/Eastern,KNYC,2022-04-18T14:51:00.000-04:00,49.0,47.0,46.0,30.19,10.0,VAR,6.0,0.0,,Fair
C-24796871,1,40.758369,-73.98150600000002,2022-04-13 15:50:00+00:00,2022-04-13 16:56:04+00:00,4.280000209808351,3.0,11.0,Slow,Severe delays of eleven minutes and delays increasing on 6th Ave Northbound between Broome St and 48th St. Average speed five mph.,Avenue of the Americas,New York,New York,NY,US,10036-1604,US/Eastern,KNYC,2022-04-13T11:51:00.000-04:00,67.0,67.0,45.0,29.93,10.0,SSE,8.0,0.0,,Fair
C-2406239,1,40.76099,-73.966988,2022-08-10 17:38:00+00:00,2022-08-10 18:20:47+00:00,4.139999866485597,0.0,8.0,Slow,Delays of eight minutes on 3rd Ave Northbound between Cooper Sq and 59th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10022-1213,US/Eastern,KNYC,2022-08-10T13:51:00.000-04:00,83.0,83.0,49.0,29.95,10.0,CALM,0.0,0.0,,Cloudy
C-12001886,0,40.722404,-73.999275,2022-09-01 16:01:00+00:00,2022-09-01 16:41:44+00:00,1.1200000047683716,1.0,3.0,Slow,Delays of three minutes on Broadway Southbound between 8th St and Broome St. Average speed five mph.,Broadway,New York,New York,NY,US,10012-4406,US/Eastern,KJRB,2022-09-01T11:51:00.000-04:00,82.0,82.0,34.0,29.84,10.0,VAR,5.0,0.0,,Fair
C-7702218,1,40.772369,-73.967117,2022-05-02 17:56:00+00:00,2022-05-02 18:54:18+00:00,2.609999895095825,1.0,7.0,Slow,Delays of seven minutes and delays easing on 5th Ave Southbound between 103rd St and 71st St. Average speed ten mph.,Terrace Dr,New York,New York,NY,US,10023,US/Eastern,KNYC,2022-05-02T13:51:00.000-04:00,54.0,54.0,93.0,29.93,2.0,ENE,6.0,0.01,,Fog
C-13927809,1,40.80201,-73.931252,2022-01-21 21:33:00+00:00,2022-01-21 22:17:12+00:00,2.1800000667572017,0.0,6.0,Slow,Delays of six minutes on 1st Ave Northbound between 101st St and 125th St. Average speed ten mph.,1st Ave,New York,New York,NY,US,10035-1402,US/Eastern,KNYC,2022-01-21T16:51:00.000-05:00,20.0,13.0,38.0,30.43,10.0,VAR,5.0,0.0,,Fair
C-24252447,0,40.743099,-73.974014,2022-07-18 19:42:00+00:00,2022-07-18 20:24:11+00:00,1.2799999713897705,1.0,2.0,Slow,Delays of two minutes on 1st Ave Northbound between 17th St and 34th St. Average speed ten mph.,E 33rd St,New York,New York,NY,US,10016-9401,US/Eastern,KNYC,2022-07-18T15:40:00.000-04:00,74.0,74.0,93.0,29.73,0.25,VAR,7.0,0.36,,Heavy Rain
C-13127096,0,40.769287,-73.988434,2022-03-20 20:14:00+00:00,2022-03-20 21:14:04+00:00,1.690000057220459,2.0,3.0,Slow,Delays of three minutes and delays increasing on 10th Ave Northbound between 37th St and 58th St. Average speed ten mph.,10th Ave,New York,New York,NY,US,10019-2908,US/Eastern,KNYC,2022-03-20T15:51:00.000-04:00,56.0,56.0,47.0,29.66,10.0,VAR,7.0,0.0,,Cloudy
C-32055406,2,40.8498,-73.94294000000002,2022-07-12 23:31:00+00:00,2022-07-13 00:47:48+00:00,2.940000057220459,4.0,8.0,Slow,Delays of eight minutes and delays increasing on I-95 George Washington Bridge Southbound between Exit 2B Webster Ave and Exit 1 NY-9A Henry Hudson Pkwy Exits 14 15. Average speed ten mph.,Riverside Dr,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-07-12T19:51:00.000-04:00,87.0,87.0,51.0,29.6,10.0,VAR,7.0,0.0,,Fair
C-6199279,2,40.779671,-73.926613,2022-07-29 14:34:00+00:00,2022-07-29 15:20:00+00:00,3.359999895095825,3.0,5.0,Moderate,Delays of five minutes and delays increasing on I-278 Robert F Kennedy Brg Eastbound between Exit 43 30th Ave and Exit 46 Central Rd. Average speed 15 mph.,Robert F Kennedy Brg,New York,New York,NY,US,10035,US/Eastern,KNYC,2022-07-29T10:51:00.000-04:00,82.0,82.0,56.0,29.83,10.0,CALM,0.0,0.0,,Fair
C-4051385,0,40.731831,-73.996651,2022-06-17 15:51:00+00:00,2022-06-17 16:50:43+00:00,0.75,0.0,1.0,Slow,Delays of one minute and delays easing on 5th Ave Southbound between 16th St and Washington Sq. Average speed ten mph.,5th Ave,New York,New York,NY,US,10011-8800,US/Eastern,KNYC,2022-06-17T11:51:00.000-04:00,83.0,83.0,63.0,29.6,9.0,VAR,7.0,0.0,,Fair
C-11099079,2,40.786491,-73.942368,2022-02-03 19:16:00+00:00,2022-02-03 20:21:31+00:00,4.460000038146973,6.0,11.0,Slow,Severe delays of eleven minutes and delays easing on 1st Ave Northbound between 41st St and 101st St. Average speed ten mph.,E 101st St,New York,New York,NY,US,10029-6404,US/Eastern,KNYC,2022-02-03T14:13:00.000-05:00,45.0,45.0,97.0,30.09,2.0,SSE,3.0,0.02,,Light Rain
C-11971616,1,40.717644,-73.98511500000002,2022-09-02 21:23:00+00:00,2022-09-02 23:17:55+00:00,2.200000047683716,3.0,7.0,Slow,Delays of seven minutes and delays increasing on Williamsburg Brg Westbound between I-278 Brooklyn Queens Expy Exit 32A and Delancey St. Average speed ten mph.,Williamsburg Brg W,New York,New York,NY,US,10002,US/Eastern,KJRB,2022-09-02T17:51:00.000-04:00,75.0,75.0,53.0,30.16,10.0,VAR,6.0,0.0,,Fair
C-9234065,0,40.761307,-73.99051700000003,2022-07-16 17:57:00+00:00,2022-07-16 18:38:04+00:00,0.8500000238418579,1.0,2.0,Slow,Delays of two minutes on 9th Ave Southbound between 57th St and 46th St. Average speed five mph.,9th Ave,New York,New York,NY,US,10036-3602,US/Eastern,KNYC,2022-07-16T13:51:00.000-04:00,84.0,84.0,53.0,29.97,10.0,VAR,6.0,0.0,,Partly Cloudy
C-15296802,0,40.770409,-73.98761,2022-04-18 15:07:00+00:00,2022-04-18 15:56:04+00:00,1.5900000333786009,1.0,4.0,Slow,Delays of four minutes and delays increasing on 10th Ave Northbound between 39th St and Amsterdam Ave. Average speed ten mph.,W 59th St,New York,New York,NY,US,10019-1104,US/Eastern,KNYC,2022-04-18T10:51:00.000-04:00,51.0,51.0,39.0,30.24,10.0,VAR,7.0,0.0,,Fair
C-4041118,1,40.717644,-73.98511500000002,2022-06-18 15:46:00+00:00,2022-06-18 17:07:42+00:00,1.5099999904632568,5.0,9.0,Slow,Delays of nine minutes on Williamsburg Brg Westbound between Williamsburg Brg and Delancey St. Average speed five mph.,Williamsburg Brg W,New York,New York,NY,US,10002,US/Eastern,KJRB,2022-06-18T11:51:00.000-04:00,65.0,65.0,48.0,29.62,10.0,WNW,10.0,0.0,,Fair
C-22144940,0,40.71862,-74.00251,2022-02-23 20:13:00+00:00,2022-02-23 21:29:27+00:00,2.0799999237060547,1.0,4.0,Slow,Delays of four minutes and delays increasing on Broadway Southbound between Union Sq and Walker St. Average speed five mph.,Walker St,New York,New York,NY,US,10013-3520,US/Eastern,KJRB,2022-02-23T14:51:00.000-05:00,68.0,68.0,36.0,29.81,10.0,VAR,6.0,0.0,,Fair
C-13910415,1,40.743568,-73.992302,2022-01-22 22:46:00+00:00,2022-01-22 23:26:14+00:00,2.470000028610229,3.0,5.0,Slow,Delays of five minutes on 6th Ave Northbound between Watts St and 24th St. Average speed ten mph.,Avenue of the Americas,New York,New York,NY,US,10010-2712,US/Eastern,KNYC,2022-01-22T17:51:00.000-05:00,28.0,28.0,43.0,30.08,10.0,CALM,0.0,0.0,,Fair
C-23554278,1,40.79282,-73.923859,2022-04-16 19:12:00+00:00,2022-04-16 19:54:00+00:00,1.5099999904632568,1.0,1.0,Fast,Delays of one minute on I-278 Robert F Kennedy Brg Eastbound between Exit 45 I-278-TRUCK Hoyt Ave and Exit 46 Central Rd. Average speed 20 mph.,Robert F Kennedy Brg E,New York,New York,NY,US,10035,US/Eastern,KNYC,2022-04-16T14:51:00.000-04:00,67.0,67.0,40.0,29.74,10.0,VAR,7.0,0.0,,Fair
C-9112204,3,40.849106,-73.939079,2022-04-23 19:25:00+00:00,2022-04-23 20:35:07+00:00,7.860000133514402,0.0,19.0,Slow,Severe delays of 19 minutes and delays increasing on I-95 George Washington Bridge Southbound between Exit 6A Bruckner Blvd and Exit 1 NY-9A Henry Hudson Pkwy Exits 14 15. Average speed ten mph.,Fort Washington Ave,New York,New York,NY,US,10033,US/Eastern,KNYC,2022-04-23T15:51:00.000-04:00,63.0,63.0,30.0,30.18,2.0,S,9.0,0.0,,Haze
C-12309056,1,40.772617,-73.955574,2022-02-09 19:41:00+00:00,2022-02-09 20:31:21+00:00,3.2000000476837163,5.0,9.0,Slow,Delays of nine minutes and delays increasing on 2nd Ave Southbound between 117th St and 77th St. Average speed ten mph.,E 78th St,New York,New York,NY,US,10075-2002,US/Eastern,KNYC,2022-02-09T14:51:00.000-05:00,43.0,39.0,40.0,29.89,10.0,VAR,6.0,0.0,,Fair
C-31046893,0,40.787697,-73.941475,2022-03-11 19:27:00+00:00,2022-03-11 20:34:26+00:00,1.399999976158142,0.0,2.0,Moderate,Delays of two minutes and delays easing on 1st Ave Northbound in East Harlem. Average speed ten mph.,E 103rd St,New York,New York,NY,US,10029-5603,US/Eastern,KNYC,2022-03-11T14:51:00.000-05:00,51.0,51.0,27.0,29.89,10.0,VAR,5.0,0.0,,Fair
C-7477504,0,40.794128,-73.942802,2022-04-07 19:30:00+00:00,2022-04-07 20:10:59+00:00,1.2100000381469729,1.0,2.0,Moderate,Delays of two minutes on 3rd Ave Northbound between 95th St and 110th St. Average speed ten mph.,3rd Ave,New York,New York,NY,US,10029-3603,US/Eastern,KNYC,2022-04-07T15:51:00.000-04:00,51.0,51.0,92.0,29.57,1.0,E,9.0,0.08,,Light Rain
C-81630,0,40.764114,-73.992226,2022-03-13 22:00:00+00:00,2022-03-13 23:10:06+00:00,1.149999976158142,2.0,2.0,Slow,Delays of two minutes and delays easing on 10th Ave Northbound between 10th Ave and 50th St. Average speed ten mph.,10th Ave,New York,New York,NY,US,10019-7102,US/Eastern,KNYC,2022-03-13T01:51:00.000-05:00,23.0,9.0,42.0,29.75,10.0,W,18.0,0.0,,Cloudy
C-19008819,0,40.763901,-73.98490100000002,2022-05-31 22:32:00+00:00,2022-05-31 23:18:12+00:00,1.9700000286102293,1.0,3.0,Slow,Delays of three minutes and delays increasing on 8th Ave Northbound between 28th St and 53rd St. Average speed ten mph.,8th Ave,New York,New York,NY,US,10019-6236,US/Eastern,KNYC,2022-05-31T18:51:00.000-04:00,91.0,91.0,33.0,29.78,10.0,VAR,5.0,0.0,,Fair
C-8122921,1,40.773647,-73.954826,2022-03-18 11:12:00+00:00,2022-03-18 12:22:08+00:00,3.2000000476837163,6.0,7.0,Slow,Delays of seven minutes and delays easing on 2nd Ave Southbound between 2nd Ave and 79th St. Average speed ten mph.,2nd Ave,New York,New York,NY,US,10075-0802,US/Eastern,KNYC,2022-03-18T07:08:00.000-04:00,50.0,50.0,93.0,29.88,4.0,CALM,0.0,0.0,,Fair
C-4577737,0,40.805695,-73.938728,2022-06-14 12:13:00+00:00,2022-06-14 14:21:04+00:00,1.0900000333786009,0.0,2.0,Slow,Delays of two minutes and delays increasing on Harlem River Dr Southbound between Park Ave and 125th St. Average speed ten mph.,E 126th St,New York,New York,NY,US,10035-1619,US/Eastern,KNYC,2022-06-14T07:51:00.000-04:00,68.0,68.0,55.0,29.85,10.0,VAR,5.0,0.0,,Fair
C-28432353,1,40.76054,-73.964401,2022-02-24 20:06:00+00:00,2022-02-24 20:46:23+00:00,2.2100000381469727,5.0,8.0,Slow,Delays of eight minutes on 2nd Ave Southbound between 85th St and 58th St. Average speed five mph.,2nd Ave,New York,New York,NY,US,10022-1238,US/Eastern,KNYC,2022-02-24T14:51:00.000-05:00,33.0,26.0,34.0,30.36,10.0,NNE,8.0,0.0,,Cloudy
