ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-700529,Source2,2,2022-02-23 07:57:08+00:00,2022-02-23 08:57:45+00:00,41.887901,-87.620689,,,0.0,Crash on Lower Wacker Dr at Lower Columbus Dr.,E Wacker Dr,Chicago,Cook,IL,60601,US,US/Central,KMDW,2022-02-23 07:53:00,18.0,3.0,62.0,29.79,10.0,NNW,16.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-700530,Source2,2,2022-02-23 07:52:39+00:00,2022-02-23 08:53:25+00:00,41.930069,-88.249832,,,0.0,Crash on Smith Rd at Bainbridge Blvd.,32W306 Smith Rd,West Chicago,DuPage,IL,60185-1032,US,US/Central,KDPA,2022-02-23 07:52:00,14.0,0.0,71.0,29.64,10.0,NNW,13.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-700555,Source2,2,2022-02-23 08:02:18+00:00,2022-02-23 08:47:16+00:00,41.902672,-87.72627299999998,,,0.0,Crash on Pulaski Rd at Division St.,W Division St,Chicago,Cook,IL,60651-1903,US,US/Central,KMDW,2022-02-23 07:53:00,18.0,3.0,62.0,29.79,10.0,NNW,16.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-700556,Source2,3,2022-02-23 07:49:05+00:00,2022-02-23 08:17:49+00:00,41.910515,-87.66489399999998,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Eastbound at Exit 48B IL-64.,I-90 E,Chicago,Cook,IL,60642,US,US/Central,KMDW,2022-02-23 07:53:00,18.0,3.0,62.0,29.79,10.0,NNW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-700653,Source2,3,2022-02-22 23:52:57+00:00,2022-02-23 00:22:22+00:00,41.725101,-87.624062,,,0.0,Lane blocked due to crash on I-94 Dan Ryan Expy Westbound at State St.,S State St,Chicago,Cook,IL,60619,US,US/Central,KMDW,2022-02-22 23:53:00,26.0,16.0,69.0,29.51,9.0,WNW,12.0,0.0,Light Snow,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-701296,Source2,3,2022-02-22 07:53:06+00:00,2022-02-22 08:22:36+00:00,41.855659,-87.644432,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Westbound at Canalport Ave.,S Canalport Ave,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-02-22 07:53:00,37.0,30.0,93.0,29.06,4.0,NNE,10.0,0.11,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-701427,Source2,3,2022-02-22 08:50:20+00:00,2022-02-22 09:50:07+00:00,41.94634600000001,-87.71859,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Westbound at Exit 45A Addison St.,I-90 E,Chicago,Cook,IL,60618,US,US/Central,KORD,2022-02-22 08:49:00,36.0,29.0,87.0,29.01,2.0,NE,9.0,0.0,Light Rain,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-701606,Source2,2,2022-02-22 07:24:52+00:00,2022-02-22 08:10:15+00:00,41.707169,-87.623512,,,0.0,Crash on 103rd St at State St.,S State St,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-02-22 07:17:00,37.0,28.0,93.0,29.06,3.0,NNE,15.0,0.03,Light Rain,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-701748,Source2,2,2022-02-22 07:17:44+00:00,2022-02-22 07:47:27+00:00,41.976398,-87.654999,,,0.0,Crash pedestrian involved on US-41 Foster Ave at Sheridan Rd.,N Sheridan Rd,Chicago,Cook,IL,60640-3113,US,US/Central,KORD,2022-02-22 07:11:00,35.0,25.0,89.0,29.0,2.0,NE,17.0,0.01,Light Rain,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-702002,Source2,2,2022-02-22 05:09:19+00:00,2022-02-22 06:11:01+00:00,41.660538,-87.588875,,,0.0,Crash on I-94 Bishop Ford Fwy outbound near Exit 68 130th St.,Bishop Ford Fwy W,Chicago,Cook,IL,60633,US,US/Central,KGYY,2022-02-22 04:45:00,54.0,54.0,100.0,29.12,7.0,S,9.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-702675,Source2,3,2022-02-21 11:02:21+00:00,2022-02-21 11:41:27+00:00,41.812977,-87.630196,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Expy Westbound at I-90 Dan Ryan Expy Dan Ryan Express Lane.,Dan Ryan Expy N,Chicago,Cook,IL,60609,US,US/Central,KMDW,2022-02-21 10:53:00,43.0,43.0,74.0,29.31,8.0,NNE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-702782,Source2,2,2022-02-21 08:17:07+00:00,2022-02-21 09:02:54+00:00,41.85783,-87.66375,,,0.0,Crash on 18th St at Laflin St.,S Laflin St,Chicago,Cook,IL,60608-2125,US,US/Central,KMDW,2022-02-21 07:53:00,37.0,32.0,86.0,29.34,8.0,ENE,6.0,0.0,Cloudy,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-703484,Source2,3,2022-02-20 07:28:18+00:00,2022-02-20 08:29:32+00:00,41.925941,-87.68441800000002,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Westbound at Exit 47A Fullerton Ave.,I-90 E,Chicago,Cook,IL,60647,US,US/Central,KMDW,2022-02-20 07:53:00,31.0,19.0,57.0,29.29,10.0,SSW,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-703525,Source2,3,2022-02-20 06:54:03+00:00,2022-02-20 07:41:54+00:00,41.824863,-87.630585,,,0.0,Two lanes blocked due to crash on I-90 Dan Ryan Expy Eastbound at Exits 54 / 35th St.,Dan Ryan Expy S,Chicago,Cook,IL,60609,US,US/Central,KMDW,2022-02-20 06:53:00,29.0,18.0,58.0,29.31,10.0,SSW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-703591,Source2,3,2022-02-19 22:49:09+00:00,2022-02-19 23:17:28+00:00,41.847195,-87.641678,,,0.0,Two lanes blocked due to crash on I-90 Dan Ryan Express Lane Westbound at I-90 Dan Ryan Express Lane Exit 53C I-55 Exits 292.,Dan Ryan Expy W,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-02-19 22:53:00,17.0,4.0,62.0,29.6,10.0,SSW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-704028,Source2,2,2022-02-18 07:20:59+00:00,2022-02-18 08:30:06+00:00,42.309471,-87.892433,,,0.0,Crash on IL-137 Buckley Rd near IL-43 Waukegan Rd.,W Buckley Rd,North Chicago,Lake,IL,60064,US,US/Central,KUGN,2022-02-18 06:55:00,6.0,-3.0,76.0,29.38,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-704073,Source2,3,2022-02-18 07:50:34+00:00,2022-02-18 09:06:23+00:00,41.832325,-87.630859,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Westbound at 35th St.,I-94 Express Lane,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-02-18 07:53:00,10.0,0.0,73.0,29.55,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-704074,Source2,3,2022-02-18 07:49:59+00:00,2022-02-18 09:06:24+00:00,41.871059,-87.764015,,,0.0,Lane blocked due to crash on I-290 Eisenhower Expy Westbound at Exit 23B Central Ave.,Chicago-Kansas City Expressway E,Chicago,Cook,IL,60644,US,US/Central,KMDW,2022-02-18 07:53:00,10.0,0.0,73.0,29.55,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-704192,Source2,3,2022-02-18 07:16:29+00:00,2022-02-18 08:47:59+00:00,41.87532,-87.677643,,,0.0,Lane blocked due to crash on I-290 Eisenhower Expy Eastbound at Damen Ave.,Chicago-Kansas City Expressway E,Chicago,Cook,IL,60612,US,US/Central,KMDW,2022-02-18 06:53:00,9.0,1.0,73.0,29.55,10.0,WSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-704345,Source2,2,2022-02-18 07:48:25+00:00,2022-02-18 08:33:02+00:00,41.905029,-88.20475,,,0.0,Crash on Kings Cross near IL-59 Neltnor Blvd.,N Kings Cross,West Chicago,DuPage,IL,60185-4302,US,US/Central,KDPA,2022-02-18 07:52:00,4.0,-5.0,84.0,29.37,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-704462,Source2,3,2022-02-18 07:52:23+00:00,2022-02-18 09:08:22+00:00,41.694263,-87.659653,,,0.0,Lane blocked due to crash on I-57 Northbound at Exit 355 111th St.,W 110th St,Chicago,Cook,IL,60643-3620,US,US/Central,KMDW,2022-02-18 07:53:00,10.0,0.0,73.0,29.55,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-704728,Source2,3,2022-02-18 05:26:27+00:00,2022-02-18 05:55:41+00:00,41.688717,-87.599983,,,0.0,Left lane blocked due to multi-vehicle crash on I-94 Bishop Ford Fwy inbound at Exit 66 115th St.,Bishop Ford Fwy W,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-02-18 05:53:00,10.0,2.0,70.0,29.54,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-704729,Source2,3,2022-02-18 05:40:42+00:00,2022-02-18 06:10:20+00:00,41.714844,-87.643364,,,0.0,Lane blocked due to crash on I-57 Southbound at IL-1 Halsted St.,I-57 S,Chicago,Cook,IL,60643,US,US/Central,KMDW,2022-02-18 05:53:00,10.0,2.0,70.0,29.54,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-704825,Source2,3,2022-02-18 05:55:04+00:00,2022-02-18 06:23:38+00:00,41.848969,-87.64404300000002,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Westbound at Chinatown Feeder.,Dan Ryan Expy E,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-02-18 05:53:00,10.0,2.0,70.0,29.54,10.0,W,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-704882,Source2,3,2022-02-18 05:40:42+00:00,2022-02-18 06:10:20+00:00,41.714844,-87.643364,,,0.0,Lane blocked due to crash on I-57 Northbound at IL-1 Halsted St.,I-57 S,Chicago,Cook,IL,60643,US,US/Central,KMDW,2022-02-18 05:53:00,10.0,2.0,70.0,29.54,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-704887,Source2,3,2022-02-18 05:32:57+00:00,2022-02-18 06:02:36+00:00,41.867329,-87.64451600000002,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Westbound at Roosevelt Rd.,Dan Ryan Expy W,Chicago,Cook,IL,60607,US,US/Central,KMDW,2022-02-18 05:53:00,10.0,2.0,70.0,29.54,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-705105,Source2,3,2022-02-18 04:04:38+00:00,2022-02-18 04:34:10+00:00,41.830872,-87.699524,,,0.0,Lane blocked due to crash on I-55 Stevenson Expy Southbound at Exit 289 Kedzie Ave.,Adlai E Stevenson Expy S,Chicago,Cook,IL,60632,US,US/Central,KMDW,2022-02-18 03:53:00,11.0,-1.0,70.0,29.52,10.0,WNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-705106,Source2,3,2022-02-18 04:11:08+00:00,2022-02-18 04:39:15+00:00,41.873402,-87.73320799999998,,,0.0,Lane blocked due to crash on I-290 Eisenhower Expy Westbound at Kostner Ave.,W Harrison St,Chicago,Cook,IL,60624,US,US/Central,KMDW,2022-02-18 03:53:00,11.0,-1.0,70.0,29.52,10.0,WNW,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-705485,Source2,3,2022-02-18 08:40:02+00:00,2022-02-18 09:09:25+00:00,41.848728,-87.64389,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Express Lane Westbound at Chinatown Feeder.,Dan Ryan Expy E,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-02-18 08:53:00,13.0,1.0,65.0,29.54,10.0,SW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-705508,Source2,3,2022-02-18 08:48:01+00:00,2022-02-18 09:17:41+00:00,41.714443,-87.642914,,,0.0,Lane blocked due to crash on I-57 Northbound at IL-1 Halsted St.,S Halsted St,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-02-18 08:53:00,13.0,1.0,65.0,29.54,10.0,SW,9.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-705855,Source2,2,2022-02-17 17:39:53+00:00,2022-02-17 18:25:15+00:00,41.917019,-88.218536,,,0.0,Crash on IL-64 at Atlantic Dr.,Atlantic Dr,West Chicago,DuPage,IL,60185,US,US/Central,KDPA,2022-02-17 17:52:00,20.0,6.0,81.0,29.13,1.0,N,15.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-705893,Source2,2,2022-02-17 17:32:08+00:00,2022-02-17 18:01:58+00:00,41.885078,-88.194878,,,0.0,Crash on IL-59 at Washington St.,E Washington St,West Chicago,DuPage,IL,60185-2233,US,US/Central,KDPA,2022-02-17 17:24:00,20.0,7.0,85.0,29.11,1.0,N,13.0,0.0,Snow,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-706371,Source2,3,2022-02-17 10:39:56+00:00,2022-02-17 11:22:18+00:00,41.984711,-87.85218,,,0.5899999737739563,Entry ramp to I-190 Eastbound at Exits 77 77B 78 79A 79B from I-90 Westbound lane blocked due to crash.,I-190 W,Chicago,Cook,IL,60631,US,US/Central,KORD,2022-02-17 10:51:00,28.0,12.0,72.0,29.22,10.0,N,29.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-706545,Source2,3,2022-02-17 08:43:35+00:00,2022-02-17 09:28:40+00:00,42.325035,-87.85614,,,0.0,Lane blocked due to crash on CR-W34 Lewis Ave near Argonne Dr.,Lewis Ave,North Chicago,Lake,IL,60064,US,US/Central,KUGN,2022-02-17 08:55:00,28.0,19.0,66.0,29.24,10.0,N,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-706564,Source2,2,2022-02-17 08:46:32+00:00,2022-02-17 09:16:08+00:00,41.896889,-87.616699,,,0.0,Crash on US-41 Lake Shore Dr near Chicago Ave.,N Lake Shore Dr N,Chicago,Cook,IL,60611,US,US/Central,KMDW,2022-02-17 08:53:00,32.0,19.0,69.0,29.32,10.0,NNE,22.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-706601,Source2,3,2022-02-17 07:20:19+00:00,2022-02-17 08:05:24+00:00,41.688717,-87.599983,,,0.0,Lane blocked due to crash on I-94 Bishop Ford Fwy Westbound before Exit 66 111th St.,Bishop Ford Fwy W,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-02-17 06:53:00,33.0,21.0,72.0,29.31,10.0,N,21.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-706603,Source2,2,2022-02-17 08:54:03+00:00,2022-02-17 10:08:42+00:00,41.86244600000001,-88.196228,,,0.0,Crash on IL-38 near Oak St.,E Roosevelt Rd,West Chicago,DuPage,IL,60185-3925,US,US/Central,KDPA,2022-02-17 08:52:00,29.0,16.0,72.0,29.17,10.0,NNE,20.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-706702,Source2,2,2022-02-17 07:24:02+00:00,2022-02-17 08:09:36+00:00,41.832008,-87.606445,,,0.0,Crash on US-41 Lake Shore Dr near 35th St.,S DuSable Lake Shore Dr,Chicago,Cook,IL,60616,US,US/Central,KMDW,2022-02-17 07:53:00,32.0,20.0,73.0,29.31,10.0,N,21.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-706732,Source2,2,2022-02-17 07:45:15+00:00,2022-02-17 08:30:29+00:00,41.891609,-87.632599,,,0.0,Crash on Grand Ave at Lasalle Dr.,W Grand Ave,Chicago,Cook,IL,60654,US,US/Central,KMDW,2022-02-17 07:53:00,32.0,20.0,73.0,29.31,10.0,N,21.0,0.0,Cloudy / Windy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-707079,Source2,2,2022-02-17 05:23:19+00:00,2022-02-17 06:22:58+00:00,41.65736,-87.607613,,,0.0,Crash on St Lawrence Ave near 131st St.,S Saint Lawrence Ave,Chicago,Cook,IL,60827-1344,US,US/Central,KIGQ,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Day
A-707270,Source2,3,2022-02-16 04:04:30+00:00,2022-02-16 04:33:17+00:00,41.779285,-87.63072199999998,,,0.0,Lane blocked due to crash on I-94 Dan Ryan Express Lane Westbound at 63rd St.,I-94 Express Lane,Chicago,Cook,IL,60621,US,US/Central,KMDW,2022-02-16 03:53:00,47.0,40.0,54.0,29.22,10.0,SSW,20.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-707271,Source2,3,2022-02-16 04:06:16+00:00,2022-02-16 04:51:05+00:00,41.816841,-87.630119,,,0.0,Lane blocked due to crash on I-90 Dan Ryan Expy Westbound at 43rd St.,I-90 Express Lane,Chicago,Cook,IL,60609,US,US/Central,KMDW,2022-02-16 03:53:00,47.0,40.0,54.0,29.22,10.0,SSW,20.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-707500,Source2,3,2022-02-16 17:16:02+00:00,2022-02-16 17:45:03+00:00,41.885777,-87.645859,,,0.0,Lane blocked due to crash on I-90 Westbound at Lake St.,I-90 W,Chicago,Cook,IL,60661,US,US/Central,KMDW,2022-02-16 16:53:00,53.0,53.0,74.0,29.14,9.0,SSW,17.0,0.0,Light Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-707535,Source2,3,2022-02-16 18:25:34+00:00,2022-02-16 18:54:40+00:00,41.98539,-87.833931,,,0.0,Lane blocked due to crash on I-90 Eastbound at Cumberland Ave.,W Higgins Rd,Chicago,Cook,IL,60631-2918,US,US/Central,KORD,2022-02-16 18:51:00,54.0,54.0,77.0,29.05,10.0,SSW,17.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-707551,Source2,3,2022-02-16 16:48:43+00:00,2022-02-16 17:17:58+00:00,41.892502,-87.65283199999998,,,0.0,Lane blocked due to crash on I-90 Westbound at Exit 50B Ontario St.,Kennedy Expy W,Chicago,Cook,IL,60642,US,US/Central,KMDW,2022-02-16 16:53:00,53.0,53.0,74.0,29.14,9.0,SSW,17.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-707860,Source2,3,2022-02-16 08:13:49+00:00,2022-02-16 09:00:09+00:00,41.881905,-87.646156,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Westbound at Madison St.,W Madison St,Chicago,Cook,IL,60661,US,US/Central,KMDW,2022-02-16 07:53:00,49.0,42.0,54.0,29.2,10.0,SSW,20.0,0.0,Mostly Cloudy,False,False,True,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-708118,Source2,3,2022-02-16 08:54:27+00:00,2022-02-16 09:24:08+00:00,41.964085,-87.745956,,,0.0,Lane blocked due to crash on I-94 Edens Expy Eastbound at Exit 43A Wilson Ave.,Edens Expy N,Chicago,Cook,IL,60630,US,US/Central,KORD,2022-02-16 08:51:00,49.0,42.0,59.0,29.1,10.0,SSW,22.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-708189,Source2,3,2022-02-16 07:35:19+00:00,2022-02-16 08:21:51+00:00,41.709976,-87.590378,,,2.890000104904175,Lane blocked due to crash on I-94 Bishop Ford Fwy Eastbound between I-57 and Exit 65 Stony Island Ext.,Olive-Harvey College,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-02-16 07:53:00,49.0,42.0,54.0,29.2,10.0,SSW,20.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-708190,Source2,3,2022-02-16 07:37:06+00:00,2022-02-16 08:22:31+00:00,41.88450200000001,-87.645973,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Eastbound at Exit 51B Randolph St.,W Randolph St,Chicago,Cook,IL,60661,US,US/Central,KMDW,2022-02-16 07:53:00,49.0,42.0,54.0,29.2,10.0,SSW,20.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-708191,Source2,3,2022-02-16 07:52:25+00:00,2022-02-16 08:22:11+00:00,41.967831,-87.755623,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Eastbound at Exit 84 Lawrence Ave.,W Lawrence Ave,Chicago,Cook,IL,60630,US,US/Central,KORD,2022-02-16 07:51:00,48.0,42.0,56.0,29.1,10.0,SSW,17.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-708239,Source2,3,2022-02-16 07:42:56+00:00,2022-02-16 08:27:57+00:00,41.688717,-87.599983,,,0.0,Lane blocked due to crash on I-94 Bishop Ford Fwy Eastbound at Exit 66 111th St.,Bishop Ford Fwy W,Chicago,Cook,IL,60628,US,US/Central,KMDW,2022-02-16 07:53:00,49.0,42.0,54.0,29.2,10.0,SSW,20.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-708240,Source2,3,2022-02-16 08:14:30+00:00,2022-02-16 09:00:11+00:00,41.75132,-87.625412,,,0.0,Lane blocked due to crash on I-94 Dan Ryan Expy Eastbound at 79th St.,Dan Ryan Expy E,Chicago,Cook,IL,60620,US,US/Central,KMDW,2022-02-16 07:53:00,49.0,42.0,54.0,29.2,10.0,SSW,20.0,0.0,Mostly Cloudy,False,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-708242,Source2,2,2022-02-16 08:45:22+00:00,2022-02-16 09:30:00+00:00,41.903851,-88.203934,,,0.0,Crash on Kings Cir near IL-59.,N Neltnor Blvd,West Chicago,DuPage,IL,60185,US,US/Central,KDPA,2022-02-16 08:52:00,44.0,37.0,65.0,29.02,10.0,S,14.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-708331,Source2,3,2022-02-16 06:32:12+00:00,2022-02-16 07:17:23+00:00,41.982349,-87.81420899999998,,,0.0,Lane blocked due to crash on I-90 Kennedy Expy Eastbound near Exit 81A IL-72 Higgins Ave.,I-90 E,Chicago,Cook,IL,60656,US,US/Central,KORD,2022-02-16 06:51:00,47.0,40.0,56.0,29.09,10.0,SSW,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-708736,Source2,3,2022-02-16 05:28:02+00:00,2022-02-16 05:56:47+00:00,41.874477,-87.70491,,,0.0,Right lane blocked due to crash on I-290 Eisenhower Expy Eastbound at Exit 27 Sacramento Blvd.,Chicago-Kansas City Expressway E,Chicago,Cook,IL,60612,US,US/Central,KMDW,2022-02-16 05:53:00,47.0,40.0,54.0,29.2,10.0,SSW,20.0,0.0,Cloudy,False,False,False,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Day
