ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4765603,Source1,2,2022-05-05 07:46:48+00:00,2022-05-05 13:17:37+00:00,40.747087,-73.96685,40.746648,-73.976313,0.496,Stationary traffic on I-495 W from 21st St (I-495) to E 34th St (Tunnel Exit St/I-495) due to accident.,Queens Midtown Tunnel,New York,New York,NY,10016,US,US/Eastern,KNYC,2022-05-05 07:51:00,58.0,,70.0,29.99,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4766308,Source1,2,2022-09-02 00:49:10+00:00,2022-09-02 01:50:30+00:00,40.78402877,-73.98512006,40.77177877,-73.99429006,0.973,Stationary traffic on Henry Hudson Pkwy S - NY-9A S from 79th St (NY-9A) to 57th St (NY-9A) due to accident.,Henry Hudson Pkwy,New York,New York,NY,10023,US,US/Eastern,KNYC,2022-09-02 00:51:00,70.0,70.0,46.0,30.0,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-4771267,Source1,2,2022-04-29 22:41:44+00:00,2022-04-30 01:26:32+00:00,40.85005402545524,-73.94424319232013,40.85348402545524,-73.96169319232013,0.942,Incident on GEORGE WASHINGTON BRG WB near MID-SPAN Left lane blocked.,George Washington Bridge,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-04-29 22:51:00,53.0,53.0,20.0,30.02,10.0,VAR,6.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4771383,Source1,2,2022-08-04 11:18:00+00:00,2022-08-04 13:34:53+00:00,40.84541917,-73.93053174,40.84651917,-73.93205174,0.11,Port Authority NY/NJ: Crash on George Washington Bridge Upper Level eastbound ramp to Exit 1B - Harlem River Drive/Amsterdam Avenue (Manhattan) 1 Left lane of 2 lanes blocked,,New York,New York,NY,10032,US,US/Eastern,KNYC,2022-08-04 10:51:00,86.0,,53.0,29.95,10.0,,,0.0,Fair,False,False,False,False,True,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4773680,Source1,2,2022-10-07 05:39:00+00:00,2022-10-07 10:56:16+00:00,40.815464,-73.93431700000002,40.799824,-73.929906,1.105,Stationary traffic on Harlem River Dr S from 8th Ave/155th St/Exit 23 (Harlem River Dr) to Willis Avenue Bridge/Exit 18 (Harlem River Dr) due to accident.,Harlem River Dr S,New York,New York,NY,10037,US,US/Eastern,KNYC,2022-10-07 05:51:00,60.0,60.0,78.0,29.85,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4773681,Source1,2,2022-05-19 05:42:00+00:00,2022-05-19 11:37:38+00:00,40.82853198031985,-73.93488764727623,40.81465198031984,-73.93438764727622,0.959,Stationary traffic from 8th Ave/155th St/Exit 23 (Harlem River Dr) to 5th Ave/Exit 22 (Harlem River Dr) due to accident.,Harlem River Dr,New York,New York,NY,10039,US,US/Eastern,KNYC,2022-05-19 05:51:00,55.0,55.0,96.0,29.71,2.0,CALM,0.0,0.24,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4773828,Source1,2,2022-04-18 23:16:30+00:00,2022-04-19 00:01:30+00:00,40.810722,-73.934985,40.806579,-73.933371,0.298,Stationary traffic from 5th Ave/Exit 22 (Harlem River Dr) to 3rd Ave (Harlem River Dr) due to accident.,Harlem River Dr S,New York,New York,NY,10037,US,US/Eastern,KNYC,2022-04-18 23:15:00,42.0,34.0,89.0,29.77,1.0,ENE,18.0,0.11,Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4773850,Source1,2,2022-03-03 07:04:00+00:00,2022-03-03 07:59:38+00:00,40.7051,-74.004554,40.72112,-73.9746,1.92,Slow traffic from Ferry Terminal/South St/Whitehall St/Exit 1 (FDR Dr) to Houston St/E 5th Walk/Exit 5 (FDR Dr) due to accident.,FDR Dr N,New York,New York,NY,10005,US,US/Eastern,KJRB,2022-03-03 06:51:00,39.0,33.0,65.0,29.82,10.0,WNW,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4774292,Source1,2,2022-01-28 16:24:20+00:00,2022-01-28 18:30:31+00:00,40.846281,-73.943555,40.847829,-73.94359200000002,0.107,Incident on GEORGE WASHINGTON BRG EB near RIVER DR Right lane blocked. Expect delays.,Riverside Dr,New York,New York,NY,10032,US,US/Eastern,KNYC,2022-01-28 16:51:00,32.0,26.0,75.0,29.95,5.0,VAR,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4780513,Source1,2,2022-09-19 06:51:00+00:00,2022-09-19 07:34:36+00:00,40.756423,-74.005504,40.746898,-74.008052,0.6709999999999999,Stationary traffic on NY-9A from 34th St (NY-9A) to 14th St (West St/NY-9A) due to accident.,12th Ave,New York,New York,NY,10001,US,US/Eastern,KNYC,2022-09-19 06:51:00,72.0,72.0,68.0,29.86,10.0,VAR,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4781462,Source1,2,2022-04-29 21:46:00+00:00,2022-04-30 01:39:56+00:00,40.720447,-73.98957,40.722638,-73.98791800000002,0.174,Slow traffic from Delancey St to Orchard St due to accident., Allen St,New York,New York,NY,10002-2146,US,US/Eastern,KJRB,2022-04-29 21:51:00,55.0,55.0,16.0,30.0,10.0,VAR,3.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4786406,Source1,2,2022-08-11 23:49:06+00:00,2022-08-12 01:26:47+00:00,40.730939,-73.973575,40.720894,-73.974733,0.6970000000000001,NYSDOT - Region 11: Crash on Franklin D. Roosevelt Drive southbound at Exit 7 - Avenue C (New York) 2 Right lanes of 3 lanes blocked,FDR Dr S,New York,New York,NY,10009,US,US/Eastern,KJRB,2022-08-11 23:51:00,80.0,80.0,32.0,29.81,10.0,VAR,3.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4786444,Source1,2,2022-05-21 22:02:30+00:00,2022-05-22 00:06:28+00:00,40.760928,-73.967052,40.759904,-73.96383,0.183,Slow traffic from 3rd Ave to Manhattan due to accident., E 58th St,New York,New York,NY,10022,US,US/Eastern,KNYC,2022-05-21 21:51:00,80.0,80.0,62.0,29.91,9.0,VAR,3.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-4786467,Source1,2,2022-08-16 06:21:30+00:00,2022-08-16 18:36:24+00:00,40.714619,-73.975161,40.717961,-73.986088,0.617,Stationary traffic on Williamsburg Bridge W from S 5th St/S 4th St/Roebling St (Williamsburg Bridge) to Delancey St (Williamsburg Bridge (Inner Lanes)) due to accident.,Williamsburg Brg,New York,New York,NY,10002,US,US/Eastern,KJRB,2022-08-16 06:51:00,66.0,66.0,78.0,29.91,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4786468,Source1,2,2022-07-11 17:16:35+00:00,2022-07-11 19:27:17+00:00,40.717308,-73.984045,40.717776,-73.985541,0.085,NYSDOT - Region 11: Crash on Williamsburg Bridge westbound at Manhattan @ Delancey (Manhattan/Brooklyn) 1 Center lane of 4 lanes blocked,Williamsburg Brg W,New York,New York,NY,10002,US,US/Eastern,KJRB,2022-07-11 16:51:00,80.0,80.0,47.0,29.79,10.0,VAR,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4786782,Source1,2,2022-10-08 18:21:33+00:00,2022-10-08 18:45:45+00:00,40.707493,-74.000457,40.724085,-73.973281,1.827,Stationary traffic on FDR Dr N from Ferry Terminal/South St/Whitehall St/Exit 1 (FDR Dr) to 14th St (FDR Dr) due to accident.,FDR Dr N,New York,New York,NY,10038,US,US/Eastern,KJRB,2022-10-08 18:51:00,54.0,54.0,47.0,30.04,10.0,WNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4789079,Source1,2,2022-05-12 18:22:19+00:00,2022-05-12 19:29:59+00:00,40.817154,-73.933992,40.841847,-73.931609,1.711,Stationary traffic from E 135 St exit [21] to G Washington Br exit [24] due to accident.,Harlem River Dr N,New York,New York,NY,10037,US,US/Eastern,KNYC,2022-05-12 18:51:00,70.0,70.0,63.0,30.2,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4789491,Source1,2,2022-09-02 17:25:04+00:00,2022-09-02 18:30:10+00:00,40.84609,-73.930366,40.850361,-73.94556999999998,0.848,Slow traffic on I-95 S - US-1 S - Trans-Manhattan Expy W - US-9 S from Washington Bridge (Upper Level Split) (George Washington Bridge (Lower Level)/I-95) to Hudson Ter/Palisades Pkwy (George Washington Bridge (Lower Level)/I-95) due to accident.,I-95 S,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-09-02 17:51:00,75.0,75.0,53.0,30.16,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4789492,Source1,2,2022-03-01 16:25:52+00:00,2022-03-01 16:46:05+00:00,40.847247,-73.933296,40.850361,-73.94556999999998,0.677,Slow traffic on I-95 S - US-1 S - Trans-Manhattan Expy W - US-9 S from Amsterdam Ave/Harlem River Dr (George Washington Bridge (Lower Level)/I-95) to Hudson Ter/Palisades Pkwy (George Washington Bridge (Lower Level)/I-95) due to accident.,I-95 S,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-03-01 16:51:00,45.0,41.0,68.0,29.88,10.0,VAR,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4789493,Source1,2,2022-02-11 19:38:00+00:00,2022-02-11 19:51:00+00:00,40.84609,-73.930366,40.848386,-73.93603399999998,0.336,Slow traffic on I-95 S - US-1 S - Trans-Manhattan Expy W from Washington Bridge (Upper Level Split) (George Washington Bridge (Lower Level)/I-95) to US-9/Henry Hudson Pkwy (George Washington Bridge (Lower Level)/I-95) due to accident.,I-95 S,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-02-11 19:51:00,50.0,50.0,44.0,29.81,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4790513,Source1,2,2022-07-27 11:51:50+00:00,2022-07-27 14:20:23+00:00,40.790256,-73.92634,40.777512,-73.925141,0.883,Crash on Robert F. Kennedy Bridge southbound Bronx Span (New York) 2 Left lanes of 4 lanes closed,Robert F Kennedy Bridge,New York,New York,NY,10035,US,US/Eastern,KNYC,2022-07-27 11:51:00,82.0,82.0,45.0,29.86,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4797776,Source1,2,2022-01-19 12:18:57+00:00,2022-01-19 13:58:21+00:00,40.758411,-73.99261700000002,40.759628,-73.99547199999998,0.171,NYSDOT - Region 11: Crash on W 42ND ST westbound between 9TH AVE (New York) and 10TH AVE (New York) All lanes blocked until further notice, W 42nd St,New York,New York,NY,10036-6907,US,US/Eastern,KNYC,2022-01-19 11:51:00,42.0,,51.0,29.92,10.0,,,0.0,Fair,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-4798387,Source1,2,2022-03-11 03:04:29+00:00,2022-03-11 04:31:03+00:00,40.78435063342674,-73.94199013674763,40.797650633426734,-73.92914013674763,1.139,NYSDOT - Region 11: Crash on Franklin D. Roosevelt Drive northbound area of Exit 14 - East 96th Street (New York) 2 Left lanes of 3 lanes blocked,FDR Dr N,New York,New York,NY,10029,US,US/Eastern,KNYC,2022-03-11 02:51:00,42.0,42.0,49.0,30.01,10.0,CALM,0.0,0.0,Fair,False,False,False,True,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4798870,Source1,2,2022-07-19 14:13:47+00:00,2022-07-19 19:29:33+00:00,40.780382,-73.98791999999997,40.838531,-73.947499,4.54,Slow traffic on NY-9A N - Henry Hudson Pkwy N from 57th St (NY-9A) to I-95/Riverside Dr/Exit 14-15 (US-9/NY-9A) due to accident.,Henry Hudson Pkwy,New York,New York,NY,10069,US,US/Eastern,KNYC,2022-07-19 13:51:00,89.0,89.0,42.0,29.68,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4798871,Source1,2,2022-06-21 19:01:19+00:00,2022-06-21 19:43:00+00:00,40.77156186,-73.99419665,40.78169186,-73.98669665,0.802,Slow traffic on NY-9A N - Henry Hudson Pkwy N from 57th St (NY-9A) to NY-9A/72nd St/Exit 9 (NY-9A) due to accident.,West Side Hwy,New York,New York,NY,10019,US,US/Eastern,KNYC,2022-06-21 18:51:00,65.0,65.0,81.0,30.0,3.0,VAR,6.0,0.02,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4803792,Source1,2,2022-06-25 23:15:24+00:00,2022-06-26 01:23:51+00:00,40.827123,-73.953692,40.82732,-73.953509,0.017,NYSDOT - Region 11: Crash on NY 9A northbound approaching Exit 13 - West 158th Street (New York) 2 Right lanes of 3 lanes blocked,Henry Hudson Pkwy N,New York,New York,NY,10031,US,US/Eastern,KNYC,2022-06-25 22:51:00,77.0,77.0,62.0,30.01,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4803994,Source1,2,2022-07-17 15:31:30+00:00,2022-07-17 17:49:28+00:00,40.760849,-73.998336,40.760179,-73.99883100000002,0.053,NYSDOT - Region 11: Crash on 11TH AVE southbound at W 42ND ST (New York) All lanes blocked, 11th Ave,New York,New York,NY,10036-2105,US,US/Eastern,KNYC,2022-07-17 15:51:00,82.0,82.0,62.0,29.91,10.0,WSW,3.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-4804070,Source1,2,2022-10-03 11:48:46+00:00,2022-10-03 15:24:52+00:00,40.799824,-73.929906,40.73904,-73.973352,4.776,Slow traffic on FDR Dr S from I-278/Triborough Bridge/Exit 17 (FDR Dr) to I-495/Tunnel Exit St/Queens Midtown Tunnel (FDR Dr) due to accident.,FDR Dr S,New York,New York,NY,10035,US,US/Eastern,KNYC,2022-10-03 11:51:00,52.0,52.0,59.0,30.13,10.0,ENE,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4804768,Source1,2,2022-07-29 06:10:14+00:00,2022-07-29 08:25:01+00:00,40.79188,-73.935299,40.782147,-73.944249,0.8190000000000001,Incident on FDR DR near FDR DR Drive with caution.,FDR Dr S,New York,New York,NY,10029,US,US/Eastern,KNYC,2022-07-29 05:51:00,75.0,75.0,73.0,29.79,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4805565,Source1,2,2022-02-22 22:23:30+00:00,2022-02-23 00:52:30+00:00,40.755329,-73.96153000000002,40.775791,-73.942462,1.73,Stationary traffic from 53rd St/Exit 11 (FDR Dr) to 96th St/Exit 14 (FDR Dr) due to accident.,FDR Dr N,New York,New York,NY,10022,US,US/Eastern,KNYC,2022-02-22 22:39:00,59.0,59.0,81.0,29.86,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4805629,Source1,2,2022-02-17 14:36:41+00:00,2022-02-17 16:55:16+00:00,40.846059,-73.930479,40.849111,-73.939454,0.514,Slow traffic on I-95 S - US-1 S - Trans-Manhattan Expy W from Washington Bridge (Lower Level Split) (George Washington Bridge (Upper Level)/I-95) to US-9/178th St/Henry Hudson Pkwy (George Washington Bridge (Upper Level)/I-95) due to accident.,I-95 S,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-02-17 14:51:00,63.0,63.0,50.0,29.89,10.0,SE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4805744,Source1,2,2022-10-07 14:43:17+00:00,2022-10-07 16:20:18+00:00,40.74667096,-73.96915555,40.75337096,-73.96336555,0.5529999999999999,Incident on FDR DR near FDR DR Drive with caution.,FDR Dr N,New York,New York,NY,10016,US,US/Eastern,KNYC,2022-10-07 14:51:00,76.0,76.0,38.0,29.82,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4805745,Source1,2,2022-09-18 02:40:25+00:00,2022-09-18 04:19:10+00:00,40.753375,-73.96337199999998,40.754976,-73.961961,0.133,Incident on FDR DR near FDR DR Expect long delays.,FDR Dr N,New York,New York,NY,10022,US,US/Eastern,KNYC,2022-09-18 02:51:00,68.0,68.0,78.0,30.03,10.0,SW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4805746,Source1,2,2022-05-01 14:16:24+00:00,2022-05-01 15:46:30+00:00,40.75336575488685,-73.9633619781782,40.75927575488685,-73.9581419781782,0.491,Incident on FDR DR near FDR DR Drive with caution.,FDR Dr N,New York,New York,NY,10022,US,US/Eastern,KNYC,2022-05-01 13:51:00,68.0,68.0,22.0,30.0,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4805918,Source1,2,2022-02-28 18:56:15+00:00,2022-02-28 20:33:51+00:00,40.80525040607069,-73.93173336947471,40.807540406070686,-73.93392336947471,0.195,Incident on HARLEM RIVER DR NB near 3RD AVE Expect long delays.,Harlem River Dr,New York,New York,NY,10035,US,US/Eastern,KNYC,2022-02-28 18:51:00,33.0,33.0,22.0,30.2,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4814981,Source1,2,2022-08-30 15:41:05+00:00,2022-08-30 20:18:52+00:00,40.827123,-73.953692,40.827574,-73.953274,0.038,NYSDOT - Region 11: Crash on NY 9A northbound approaching Exit 13 - West 158th Street (New York) 2 Right lanes of 3 lanes blocked,Henry Hudson Pkwy N,New York,New York,NY,10031,US,US/Eastern,KNYC,2022-08-30 15:51:00,86.0,86.0,49.0,29.7,10.0,SE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4815153,Source1,2,2022-08-12 14:18:19+00:00,2022-08-12 19:02:15+00:00,40.751832,-73.96504,40.710612,-73.984768,3.03,Slow traffic on FDR Dr S from 49th St/Tunnel Exit St (FDR Dr) to Montgomery St/Exit 3 (FDR Dr) due to accident.,FDR Dr S,New York,New York,NY,10017,US,US/Eastern,KNYC,2022-08-12 13:51:00,83.0,83.0,28.0,29.89,10.0,ENE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4815259,Source1,2,2022-08-21 23:29:30+00:00,2022-08-22 00:29:30+00:00,40.77924371,-73.94355655,40.76865371,-73.94913655,0.7879999999999999,Slow traffic on FDR Dr S from 96th St/Exit 14 (FDR Dr) to 79th St (FDR Dr) due to accident.,FDR Dr S,New York,New York,NY,10128,US,US/Eastern,KNYC,2022-08-21 23:28:00,75.0,75.0,79.0,29.94,10.0,VAR,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4815588,Source1,2,2022-10-15 19:34:12+00:00,2022-10-15 20:56:26+00:00,40.78402877,-73.98512006,40.77177877,-73.99429006,0.973,Incident on HENRY HUDSON PKWY near HENRY HUDSON PKWY Drive with caution.,Henry Hudson Pkwy,New York,New York,NY,10023,US,US/Eastern,KNYC,2022-10-15 19:51:00,62.0,62.0,65.0,29.88,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
A-4816276,Source1,2,2022-09-13 07:35:54+00:00,2022-09-13 08:07:11+00:00,40.81208,-73.936032,40.813531,-73.931063,0.279,Stationary traffic on Madison Ave from FDR Dr/Harlem River Dr/135th St to I-87/Exterior St/Madison Ave Bridge due to accident.,Madison Ave,New York,New York,NY,10037,US,US/Eastern,KNYC,2022-09-13 07:51:00,70.0,70.0,97.0,29.65,9.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,True,True,False,True,False,Day,Day,Day,Day
A-4816687,Source1,2,2022-05-05 00:54:00+00:00,2022-05-05 01:30:00+00:00,40.847107,-73.933376,40.853426,-73.96130500000002,1.524,Stationary traffic on I-95 S - US-1 S - Trans-Manhattan Expy W - US-9 S from Amsterdam Ave/Harlem River Dr (George Washington Bridge (Upper Level)/I-95) to Hudson Ter (George Washington Bridge (Upper Level)/I-95) due to accident.,I-95 S,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-05-05 00:51:00,60.0,60.0,75.0,29.93,10.0,VAR,3.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4821310,Source1,2,2022-08-29 23:37:00+00:00,2022-08-29 23:58:00+00:00,40.798907,-73.975243,40.795614,-73.977174,0.249,Slow traffic on Henry Hudson Pkwy S - NY-9A S from 125th St/Exit 12 (NY-9A) to 79th St (NY-9A) due to accident.,Henry Hudson Pkwy S,New York,New York,NY,10024,US,US/Eastern,KNYC,2022-08-29 23:51:00,76.0,76.0,76.0,29.91,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4821329,Source1,2,2022-05-05 00:50:17+00:00,2022-05-05 03:01:05+00:00,40.85005402545524,-73.94424319232013,40.85348402545524,-73.96169319232013,0.942,Port Authority NY/NJ: Crash on George Washington Bridge Upper Level westbound at New Jersey Side (Fort Lee) 2 Right lanes of 4 lanes blocked,George Washington Bridge,New York,New York,NY,10033,US,US/Eastern,KNYC,2022-05-05 00:51:00,60.0,60.0,75.0,29.93,10.0,VAR,3.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4821476,Source1,2,2022-05-02 11:21:30+00:00,2022-05-02 13:34:19+00:00,40.799718,-73.926249,40.801417,-73.931168,0.283,Slow traffic from Bronx Shore Rd to FDR Dr S due to accident.,Robert F Kennedy Brg,New York,New York,NY,10035,US,US/Eastern,KNYC,2022-05-02 11:16:00,55.0,55.0,89.0,29.94,4.0,ENE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4821587,Source1,2,2022-05-04 14:32:47+00:00,2022-05-04 20:24:48+00:00,40.782256,-73.92855,40.823619,-73.877877,3.898,Stationary traffic on I-278 E from 31st St/Hoyt Ave/Exit 3 (I-278) to Bronx River Ave (Bronx) (North) (I-278) due to accident.,Robert F Kennedy Brg,New York,New York,NY,10035,US,US/Eastern,KNYC,2022-05-04 14:22:00,57.0,57.0,83.0,29.86,5.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
